<<<<<<< HEAD
"country","iso3c","year","crecimiento_pbi","pbi_p_c","apertura","formacion_bruta_capital","consumo_gobierno","inflacion","poblacion","region","income","deficit_millones","deficit_pbi","deuda_millones","deuda_pbi","deuda_per_capita"
"South Asia (IDA & IBRD)","TSA",2017,6.78411966017723,1770.2629132472,40.3089858984443,28.6121344051739,10.2156678474162,4.69861577035089,1.11322183437414,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"South Asia (IDA & IBRD)","TSA",2020,-4.98750173641923,1806.99045389673,36.988453773768,27.8023874040056,10.9099918798807,3.5292328591457,0.970749727379122,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"South Asia (IDA & IBRD)","TSA",2023,8.50511785369001,2236.80507960645,43.9728480529115,30.1906597039469,9.73513217039209,5.06154528273138,0.880272546944629,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"South Asia","SAS",2017,6.78411966017723,1770.2629132472,40.3089858984443,28.6121344051739,10.2156678474162,4.69861577035089,1.11322183437414,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"South Asia","SAS",2020,-4.98750173641923,1806.99045389673,36.988453773768,27.8023874040056,10.9099918798807,3.5292328591457,0.970749727379122,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"South Asia","SAS",2023,8.50511785369001,2236.80507960645,43.9728480529115,30.1906597039469,9.73513217039209,5.06154528273138,0.880272546944629,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Spain","ESP",2017,2.89604207865007,27426.281015093,66.167446137857,18.9061933772299,18.5432948383965,1.25794431812474,0.243134086570712,"Europe & Central Asia","High income","-40.912",-3.07,"1.336.407",101.2,28.642
"Spain","ESP",2020,-10.9400706350371,25077.019882928,59.4461280147076,20.6159328524088,21.8157054375876,1.13391454164042,0.510010189620998,"Europe & Central Asia","High income","-129.192",-9.91,"1.535.921",119.3,32.404
"Spain","ESP",2023,2.6756634629066,28569.8436387056,72.1917288917484,19.709889182847,19.4635472701498,6.23528006974459,1.16881504089364,"Europe & Central Asia","High income","-56.966",-3.34,"1.702.142",105.2,35.003
"Sri Lanka","LKA",2017,6.46068127065753,4436.00789945768,47.1404098004644,31.6001879090711,7.85322795456497,5.47284529625102,1.14388758411593,"South Asia","Lower middle income","-4.811",-5.1,"68.196",72.26,3.18
"Sri Lanka","LKA",2020,-4.62451503749502,4227.23315306594,37.089118857292,25.56406175833,10.3979083372906,3.10430535364954,0.530626559530355,"South Asia","Lower middle income","-11.261",-13.36,"81.675",96.88,3.726
"Sri Lanka","LKA",2023,-2.3298481898334,3964.91987394354,43.5362302960951,17.8405226610902,6.77749233444335,16.6674742441681,-0.651320770103285,"South Asia","Lower middle income","-6.969",-8.32,"92.410",110.38,4.193
"Sub-Saharan Africa (excluding high income)","SSA",2017,2.20146218469912,1710.35358994246,55.9378224991257,22.1945828786908,16.0610185844609,4.80529528782022,2.62566106244893,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Sub-Saharan Africa (excluding high income)","SSA",2020,-2.39734821680698,1622.24757512343,53.2356984454034,20.7044930409646,15.8610011623021,4.07576486898265,2.55803335029237,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Sub-Saharan Africa (excluding high income)","SSA",2023,2.34397090114797,1665.35578624501,59.973980503197,23.3769403388237,15.899304495903,5.4727381368621,2.45103890203061,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Sub-Saharan Africa (IDA & IBRD countries)","TSS",2017,2.51252334604544,1609.91136715464,54.8383036750159,23.5163260172488,16.1357057699425,4.80529528782022,2.63563421698701,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Sub-Saharan Africa (IDA & IBRD countries)","TSS",2020,-1.99429357937267,1539.85068167536,51.868500733929,21.8751829682872,15.466903055397,4.28056265157745,2.57341526368873,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Sub-Saharan Africa (IDA & IBRD countries)","TSS",2023,2.57466153784,1586.13067604995,58.0981357946927,24.0002544144828,15.3676721144526,5.4727381368621,2.46636946364423,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Sub-Saharan Africa","SSF",2017,2.51252334604544,1609.91136715464,54.8383036750159,23.5163260172488,16.1357057699425,4.80529528782022,2.63563421698701,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Sub-Saharan Africa","SSF",2020,-1.99429357937267,1539.85068167536,51.868500733929,21.8751829682872,15.466903055397,4.28056265157745,2.57341526368873,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Sub-Saharan Africa","SSF",2023,2.57466153784003,1586.13067604995,58.0981357946927,24.0002544144828,15.3676721144526,5.4727381368621,2.46636946364423,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Sudan","SDN",2017,0.70925628476644,1261.87353515625,17.8313898297102,10.7686344431485,6.42960097705768,34.6223707315316,3.46430091592296,"Sub-Saharan Africa","Low income","-2.968",-6.07,"73.134",149.54,1.712
"Sudan","SDN",2020,-3.62980082410752,1056.86474609375,9.95514507626151,5.78653523341068,14.44544106941,115.65291501439,2.6882512565735,"Sub-Saharan Africa","Low income","-2.126",-6.03,"98.077",278.33,2.096
"Sudan","SDN",2023,-29.4332718325149,677.723205566406,2.47372878267665,2.17279846218936,17.4245401216912,29.6896698556388,1.32652175747925,"Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA
"Sweden","SWE",2017,1.8251560179849,51985.9324672002,85.9212504203118,24.5654123027153,26.2619555666305,2.22655133550273,1.34744505956262,"Europe & Central Asia","High income","6.900",1.3,"222.788",41.9,22.014
"Sweden","SWE",2020,-2.0053375219518,51715.7810359674,84.3307817719974,24.5218561005446,26.5311658405992,1.79366290628502,0.722703912882934,"Europe & Central Asia","High income","-17.308",-3.2,"218.817",40.4,21.082
"Sweden","SWE",2023,-0.114161935397789,54557.129996126,106.740878308822,25.0107249623842,26.0248999419363,6.03613421896053,0.472717863265105,"Europe & Central Asia","High income","-3.649",-0.9,"184.201",32,17.457
"Switzerland","CHE",2017,1.36279965488859,84967.5886498224,123.621807421715,27.1488889098075,11.5093914812255,-0.367869167376838,0.933155888738653,"Europe & Central Asia","High income","7.858",0.9,"290.396",41.75,34.228
"Switzerland","CHE",2020,-2.14173712008038,84637.0132935333,121.785978141921,26.9939096017202,12.1264545910032,-0.699187710432241,0.730676195047382,"Europe & Central Asia","High income","-22.344",-2.7,"320.237",43.2,36.935
"Switzerland","CHE",2023,0.683328174376044,90084.8341661309,135.32000224909,25.8242433719251,11.2574218352381,0.896277329147281,1.25678260643691,"Europe & Central Asia","High income","1.095",0.4,"346.130",38.68,38.621
"Syrian Arab Republic","SYR",2017,-0.723281777470547,795.883216970859,61.0508521719631,8.97080175593626,16.4912083998601,37.2209382232321,0.160516443980316,"Middle East & North Africa","Low income",NA,NA,NA,NA,NA
"Syrian Arab Republic","SYR",2020,-0.697154504235129,740.811397013438,44.818335302748,6.36567853424492,10.6812655408486,61.5864142890263,3.36188761247899,"Middle East & North Africa","Low income",NA,NA,NA,NA,NA
"Tajikistan","TJK",2017,7.10000041864309,1042.26391757642,53.7861046057767,31.245780585806,11.3864820445011,9.80546714084267,2.45467083241302,"Europe & Central Asia","Lower middle income","-426",-5.65,"3.489",46.3,384
"Tajikistan","TJK",2020,4.40000111553493,1171.90127480359,55.7491040194954,27.5736883667249,11.5680045927562,1.65596010469615,2.27553632959872,"Europe & Central Asia","Lower middle income","-353",-4.34,"4.143",50.94,425
"Tajikistan","TJK",2023,8.29999921651935,1407.1075436221,65.6347010367354,28.3003294116229,10.6621971920935,3.74356638768386,2.01812009749216,"Europe & Central Asia","Lower middle income","-114",-0.93,"3.654",29.95,352
"Tanzania","TZA",2017,6.76227716834148,1001.88745117188,33.1125919853124,35.1589886009781,8.50343167431648,2.63812393333545,3.3414302210835,"Sub-Saharan Africa","Lower middle income","-617",-1.14,"21.659",40.11,389
"Tanzania","TZA",2020,1.99196460647855,1041.25964355469,27.9630151969884,40.5342442670396,7.69958423897104,6.42301399038681,2.99305168844906,"Sub-Saharan Africa","Lower middle income","-1.621",-2.56,"26.154",41.27,429
"Tanzania","TZA",2023,5.06952353203394,1092.86413574219,38.212034806339,42.726818190292,8.75962998482192,2.74821189393757,2.90250073555304,"Sub-Saharan Africa","Lower middle income","-2.874",-3.67,"37.463",47.8,562
"Thailand","THA",2017,4.1776810321001,6076.74307700082,120.891427433638,23.1083649306357,16.2984037874409,1.8999449899777,0.422963510133952,"East Asia & Pacific","Upper middle income","-1.872",-0.42,"187.665",41.78,2.712
"Thailand","THA",2020,-6.05003846851622,6035.18627737077,97.8007432465178,23.212428656105,17.7948874074302,-1.29877505741581,0.166540794566251,"East Asia & Pacific","Upper middle income","-22.680",-4.47,"250.792",49.42,3.593
"Thailand","THA",2023,2.01775095328327,6408.41432577294,128.824114152375,22.9312009556512,16.6164810176384,1.27492169842496,-0.0458651887192549,"East Asia & Pacific","Upper middle income","-10.140",-1.98,"319.854",62.32,4.557
"Timor-Leste","TLS",2017,-3.18241522489195,1267.08660142883,58.6347507796182,32.9448303415581,55.1826878327069,-0.212799455428609,1.88641549739516,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA
"Timor-Leste","TLS",2020,31.961918565387,1947.8399413707,84.7503095026238,13.7011265968807,44.4784584277241,-19.3712140649154,1.91159373351817,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA
"Timor-Leste","TLS",2023,-18.1247909563732,1278.4186467123,89.3005913611761,17.3550730970147,52.9169648544907,-20.8266904790689,1.08884743970717,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA
"Togo","TGO",2017,4.00813326162304,774.276909071917,57.6019844158645,16.9689126156003,13.9788077327509,-0.88495153357762,2.49897565726694,"Sub-Saharan Africa","Low income","-13",-0.21,"3.646",57.11,453
"Togo","TGO",2020,1.99215501870344,806.956490395231,55.5485385608639,21.3309073834957,13.225730719568,1.93311361980237,2.41247393684318,"Sub-Saharan Africa","Low income","-522",-7.05,"4.604",62.21,531
"Togo","TGO",2023,6.40792215636242,896.874686928368,61.4273567726824,22.9544796791665,12.5811386281887,2.59456529883668,2.33345506489111,"Sub-Saharan Africa","Low income","-611",-6.73,"6.230",68.6,668
"Tonga","TON",2017,3.20231976224244,4568.62484962494,88.0434925855836,25.8549017131768,20.0801070506833,5.57528435727959,-0.159332355407353,"East Asia & Pacific","Upper middle income","16",3.58,"206",44.72,2.038
"Tonga","TON",2020,1.78339589901164,4656.93187493267,83.4579923473471,23.3077986438709,22.4936141495757,0.438444047617239,0.0331168127621577,"East Asia & Pacific","Upper middle income","26",5.25,"214",42.55,2.138
"Tonga","TON",2023,2.08415583636545,4710.34865662378,94.137150443189,27.2542361076779,29.1295690088003,-0.0224814076680673,-0.424539964766316,"East Asia & Pacific","Upper middle income","32",6.14,"225",43.95,2.152
"Tunisia","TUN",2017,2.23783867965943,4062.22677519573,95.8088058699264,20.0457791523505,19.1243144155316,4.71388569389377,1.05116025482594,"Middle East & North Africa","Lower middle income","-2.364",-5.61,"28.293",67.1,2.453
"Tunisia","TUN",2020,-9.01193412390238,3749.26722435797,84.3382668589088,15.8591355298359,21.635603056348,6.80569317573834,0.830022185577052,"Middle East & North Africa","Lower middle income","-3.849",-9.06,"33.021",77.71,2.758
"Tunisia","TUN",2023,0.0391565674939329,3958.56222854122,112.914872312811,15.7261881144138,19.4468213301164,7.27160228165806,0.666925034776371,"Middle East & North Africa","Lower middle income","-3.411",-7.03,"40.781",84.01,3.343
"Turkiye","TUR",2017,7.50199748917491,11953.6664174026,55.762168749568,29.8571449844017,14.3802554180994,10.9824216683285,1.29675571220462,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA
"Turkiye","TUR",2020,1.85987303976462,12179.6626536773,61.3437557667653,27.5222292150413,14.9935118819125,14.7893415893496,0.970386031353162,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA
"Turkiye","TUR",2023,5.11116818488702,14713.5670729157,66.2766047093165,31.8566353626874,13.0978551188581,68.233934158098,0.406389351118662,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA
"Turkmenistan","TKM",2017,6.50000004682975,6222.55590558882,53.5753567069955,40.8398999563062,15.1866779165599,-1.54244268478659,2.28530711165221,"Europe & Central Asia","Upper middle income","-1.077",-2.84,"9.366",24.7,1.569
"Turkmenistan","TKM",2020,5.900000048526,6965.11226889286,35.9365938526967,22.3554061722467,12.174441735313,-4.34974180757671,2.12265535789649,"Europe & Central Asia","Upper middle income","-72",-0.16,"6.981",15.36,1.117
"Turkmenistan","TKM",2023,6.30015758549871,7880.44528570939,34.0992738017257,18.318481062766,12.7079042982832,-3.2837127112537,1.83970100027524,"Europe & Central Asia","Upper middle income","69",0.11,"3.429",5.46,526
"Uganda","UGA",2017,3.13140551723596,871.093880017151,36.8370529334101,24.052422886294,8.00943502980076,4.64905081962502,3.49059590870242,"Sub-Saharan Africa","Low income","-1.209",-3.83,"10.626",33.64,282
"Uganda","UGA",2020,2.95130642218098,917.0350317644,37.0006923916369,23.5178704044069,9.51141446504173,2.72148444149991,3.33341751069644,"Sub-Saharan Africa","Low income","-2.940",-7.76,"17.559",46.35,426
"Uganda","UGA",2023,5.33697295511469,955.745797275462,33.3416963302219,22.084367974066,9.56616058785446,6.74801516641013,2.80083228962433,"Sub-Saharan Africa","Low income","-2.534",-4.87,"26.269",50.51,581
"Ukraine","UKR",2017,2.35997228099491,2217.7529296875,104.034982911399,15.7762894271386,20.6834635537649,22.0983174978017,-0.397112648136029,"Europe & Central Asia","Upper middle income","-2.641",-2.36,"80.261",71.62,1.901
"Ukraine","UKR",2020,-3.75281793983162,2324.107421875,79.1564523761815,13.3659764293256,19.2950967142315,10.2949601378763,-0.619037730087783,"Europe & Central Asia","Upper middle income","-9.266",-5.92,"94.731",60.51,2.287
"Ukraine","UKR",2023,5.53473354745886,2164.26123046875,77.5096141935657,19.887850879026,41.8556928744753,19.8744638547436,-8.42300777431605,"Europe & Central Asia","Upper middle income","-35.052",-19.34,"147.174",81.21,3.9
"United Kingdom","GBR",2017,2.65650487566202,46439.8616757792,63.1216500310687,18.2480328761545,18.6593209449109,1.85511702317338,0.545706020084833,"Europe & Central Asia","High income","-66.821",-2.4,"2.326.239",86.3,35.101
"United Kingdom","GBR",2020,-10.296918859171,42429.1857996453,58.7811375973028,17.5110744735168,22.6109420267119,4.96982050842443,0.169447088341033,"Europe & Central Asia","High income","-355.499",-13.17,"2.856.312",105.84,42.58
"United Kingdom","GBR",2023,0.39708234553963,47251.4387159432,65.0323382579942,17.6321055184357,20.5473252470783,6.88853758661627,1.30497972307431,"Europe & Central Asia","High income","-204.095",-6.05,"3.383.060",100.35,49.558
"United States","USA",2017,2.45762230175086,58435.9707521832,27.1253382222874,20.9891678107732,13.8471337748498,1.79080328635395,0.692906252591617,"North America","High income","-940.242",-4.79,"20.862.187",106.37,64.136
"United States","USA",2020,-2.16302913866512,59484.0335530935,23.0797778694073,21.5877368777572,14.8957448696632,1.32883273821456,0.408427566758519,"North America","High income","-3.018.448",-14.12,"28.325.036",132.51,85.495
"United States","USA",2023,2.88755600905984,65505.2557007675,24.8993631439946,21.3906217189467,13.4338338893136,3.59839135378085,0.83149318773707,"North America","High income","-2.168.838",-7.8,"33.328.069",119.84,98.892
"Upper middle income",NA,2017,5.34335741716502,8059.48238143962,44.7676402453669,32.9673435247448,16.1502515348895,3.64352138190446,0.801942303712598,NA,NA,NA,NA,NA,NA,NA
"Upper middle income",NA,2020,-0.398382933666042,8604.86234676385,42.6802767517809,34.6468045948113,17.1133397227959,1.32459521031711,0.537503561265322,NA,NA,NA,NA,NA,NA,NA
"Upper middle income",NA,2023,4.58498208066551,9937.60060130283,46.8724914380034,33.4834997025249,16.3049413884076,4.6840299599978,0.214132795530791,NA,NA,NA,NA,NA,NA,NA
"Uzbekistan","UZB",2017,4.39527463349263,2995.76761437743,42.5595081895289,22.9671633501313,11.2974060135322,33.6793703838878,1.69442489458676,"Europe & Central Asia","Lower middle income","728",1.04,"12.033",17.26,375
"Uzbekistan","UZB",2020,1.56334277260515,3249.05191094018,56.0515308349971,34.544998301372,14.6422818278123,10.6103382243624,1.86830671569358,"Europe & Central Asia","Lower middle income","-1.960",-2.95,"22.373",33.67,660
"Uzbekistan","UZB",2023,6.29141635082311,3725.67414578619,66.1051443040372,32.4291992653023,14.4844754028703,13.823039902276,2.02114614047908,"Europe & Central Asia","Lower middle income","-4.138",-4.03,"33.029",32.18,917
"Vanuatu","VUT",2017,4.41266598569969,2946.96186165079,105.526573713997,27.1438658614984,17.436529766986,4.15810575892219,2.3321325606252,"East Asia & Pacific","Lower middle income","-11",-1.2,"463",52.63,1.66
"Vanuatu","VUT",2020,-4.99249142889525,2771.87098808052,69.9148948336494,32.7097370602979,23.4063033098571,2.78534184329737,2.32661131084294,"East Asia & Pacific","Lower middle income","-20",-1.95,"484",48.03,1.603
"Viet Nam","VNM",2017,6.94019037359206,2868.13680013379,160.98008365887,30.5447649065873,10.1349272840895,4.36292014766431,1.24420473643635,"East Asia & Pacific","Lower middle income","-5.442",-1.96,"129.174",46.62,1.379
"Viet Nam","VNM",2020,2.86541320912272,3303.16949807493,163.245862814935,30.2778176424342,9.47881328344632,1.46747814810814,0.927434295850725,"East Asia & Pacific","Lower middle income","-9.909",-2.86,"143.092",41.32,1.466
"Viet Nam","VNM",2023,5.06502391455075,3775.46375555802,164.818071269894,30.1077352983759,8.84756445434067,2.09339091583757,0.671429250652247,"East Asia & Pacific","Lower middle income","-7.439",-1.72,"148.334",34.26,1.479
"West Bank and Gaza","PSE",2017,1.41936756294787,3462.97986107136,68.4486607142857,26.000744047619,20.7508680555556,3.22541499220273,1.98868634871278,"Middle East & North Africa","Lower middle income",NA,NA,NA,NA,NA
"West Bank and Gaza","PSE",2020,-11.3184661065134,2922.46801084844,67.2881912475775,22.7186978888338,23.4333653109447,2.22090183339058,2.48654993848325,"Middle East & North Africa","Lower middle income",NA,NA,NA,NA,NA
"West Bank and Gaza","PSE",2023,-4.55580428525744,2888.76306072177,79.5331663669115,24.0543705421926,20.2483205307067,-2.42974331682846,2.39326476511584,"Middle East & North Africa","Lower middle income",NA,NA,NA,NA,NA
"World","WLD",2017,3.45634160134831,10577.5913254585,55.6998749258413,25.2173836558134,16.5325981060526,2.97029702970298,1.13158907667171,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"World","WLD",2020,-2.84908234670674,10569.0440347692,52.0638639072625,26.0038494789832,17.8518370636829,1.90147361302013,0.982151910510213,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"World","WLD",2023,2.94333273070461,11656.1377183433,58.3700282624524,25.8950823319495,16.6267843174389,5.27725464427249,0.929001820256677,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Yemen, Rep.","YEM",2017,-5.0717956426149,1103.45634861492,42.9699046727963,30.994779514991,6.00374775134919,18.5535661699237,3.01222786189552,"Middle East & North Africa","Low income",NA,NA,NA,NA,NA
"Zambia","ZMB",2017,3.52586277149926,1308.76829240086,71.5856946542566,38.8072565095918,13.7207952422721,10.0728370854916,3.06754137743233,"Sub-Saharan Africa","Lower middle income","-1.940",-7.5,"17.234",66.61,996
"Zambia","ZMB",2020,-2.78505506545167,1228.73500113195,79.2068494095955,29.8228506521771,14.6896417176015,13.9138706178858,2.9041649369132,"Sub-Saharan Africa","Lower middle income","-2.496",-13.76,"25.393",140,1.342
"Zambia","ZMB",2023,5.36794285493059,1330.85998216751,78.2418870451485,26.4374095105745,13.312782708599,7.09462960303757,2.79406758723844,"Sub-Saharan Africa","Lower middle income","-1.511",-5.48,"35.592",129.06,1.73
"Zimbabwe","ZWE",2017,4.7344112255433,1422.1934603003,55.028317831061,11.3993419178061,11.6514896623328,197.454659077932,1.44285382068925,"Sub-Saharan Africa","Lower middle income","-1",-7.37,"6",48.98,0
"Zimbabwe","ZWE",2020,-7.81693284075131,1230.19155671068,47.3133820116249,10.0460728775315,8.86785549176631,604.945608779248,1.65935280874134,"Sub-Saharan Africa","Lower middle income","-3",-0.34,"466",56.81,30
"Zimbabwe","ZWE",2023,5.33677037339527,1417.55775908425,50.7949638787374,12.1978502625254,15.0892334278599,921.535255534972,1.67709591394986,"Sub-Saharan Africa","Lower middle income","-2.637",-3.9,"51.431",76.13,3.147
=======
"country","iso3c","year","crecimiento_pbi","pbi_p_c","apertura","formacion_bruta_capital","consumo_gobierno","inflacion","poblacion","region","income","deficit_pbi","deuda_pbi","deuda_cuadrada"
"Afghanistan","AFG",2020,-2.35110067203466,527.834554499306,46.7098945514103,11.4556283331357,22.1092193573017,6.9629462552564,3.15360920291972,"South Asia","Low income",-2.24,7.33,53.7289
"Afghanistan","AFG",2023,2.26694373649188,378.06630312259,67.5846651516385,15.2435765521019,21.2145146604881,2.92366213121669,2.13559384981397,"South Asia","Low income",-1.37,8.26,68.2276
"Albania","ALB",2017,3.28317593330073,4283.98262744437,76.7873817898989,26.2596685681188,11.851016747215,2.72506918540461,-0.0919722937442495,"Europe & Central Asia","Upper middle income",-1.41,71.9,5169.61
"Albania","ALB",2020,-3.31375636888916,4437.65346927974,59.5207118897718,25.1975808136514,13.6673333207542,0.0410440719196288,-0.574206959244013,"Europe & Central Asia","Upper middle income",-6.67,75.38,5682.1444
"Albania","ALB",2023,3.93661689192599,5444.93000074979,82.4936825596994,24.0498939278465,12.0464694929138,6.0660520944985,-1.14841763771287,"Europe & Central Asia","Upper middle income",-1.32,57.98,3361.6804
"Algeria","DZA",2017,1.49999999895587,4742.90075532529,49.8208161712587,41.5075397965874,18.8290421977276,4.93800729574315,2.03200060784518,"Middle East & North Africa","Upper middle income",-7.55,24.02,576.9604
"Algeria","DZA",2020,-4.99999999908597,4363.68533767783,40.3897565625388,39.0898216851072,19.8031597171656,-4.7113839171413,1.71191216459393,"Middle East & North Africa","Upper middle income",-10.52,45.97,2113.2409
"Algeria","DZA",2023,4.10000000005964,4660.40545687895,43.682914195572,32.8153081859397,17.9279465789317,0.854841037314543,1.49897601193923,"Middle East & North Africa","Upper middle income",-5.52,47.66,2271.4756
"Angola","AGO",2017,-0.147212941085755,2911.60084214038,52.2568222278462,23.2423166653967,12.9358193168237,22.6145140271114,3.54061221486272,"Sub-Saharan Africa","Lower middle income",-5.75,60.49,3659.0401
"Angola","AGO",2020,-5.63821471714934,2433.37637275564,65.9420289329872,26.4904004984611,8.64793565020863,10.7631052824799,3.26795864914978,"Sub-Saharan Africa","Lower middle income",-1.66,119.15,14196.7225
"Angola","AGO",2023,1.07809951970673,2334.66104267184,67.00179327992,23.7790911131562,5.17178248225276,17.6001393484509,3.08065530722915,"Sub-Saharan Africa","Lower middle income",-1.83,72.41,5243.2081
"Argentina","ARG",2017,2.81850297775918,13520.1129846159,25.2896011376779,15.1621987548244,17.6968939223042,26.0063792819079,0.881249595012674,"Latin America & Caribbean","Upper middle income",-6.69,57.03,3252.4209
"Argentina","ARG",2020,-9.9004848136464,11393.0505957877,30.203698807416,14.282505371897,16.8730073837365,40.0830878011993,0.484665636741261,"Latin America & Caribbean","Upper middle income",-8.67,103.82,10778.5924
"Argentina","ARG",2023,-1.61100162090189,12933.2497342121,26.6405121334437,18.5700907686492,16.3874689950096,135.368876310592,0.286976121920089,"Latin America & Caribbean","Upper middle income",-5.33,154.6,23901.16
"Armenia","ARM",2017,7.50000000164144,3815.3747426037,87.202376539837,17.6483759985837,12.3185519874739,2.15064189848613,-0.432038450211669,"Europe & Central Asia","Upper middle income",-4.79,58.09,3374.4481
"Armenia","ARM",2020,-7.19999999920631,4032.09043454955,69.4888075396076,17.7739212520107,14.9686182373692,1.80659270159933,-0.0337609726366775,"Europe & Central Asia","Upper middle income",-5.4,67.27,4525.2529
"Armenia","ARM",2023,8.29999999959539,5197.23509013575,119.714642963872,20.8720646766827,14.146579323878,2.67300354889213,-0.165163937436499,"Europe & Central Asia","Upper middle income",-2.02,50.45,2545.2025
"Australia","AUS",2017,2.27959179820343,57750.6482221688,42.2037316765804,24.0704233766012,19.9482833661896,3.65318441813451,1.64682779735017,"East Asia & Pacific","High income",-1.72,41.2,1697.44
"Australia","AUS",2020,-0.119590735829973,58132.798523626,44.6644560654359,22.8121532268605,21.8946914788236,1.88550119010648,1.23342825131378,"East Asia & Pacific","High income",-8.73,57.08,3258.1264
"Australia","AUS",2023,3.44199220009025,61598.1776089916,49.2251840594381,23.293397151251,21.3138550807727,6.51199894950456,2.42431553908742,"East Asia & Pacific","High income",-1.27,49.58,2458.1764
"Austria","AUT",2017,2.27224992038207,45056.6385912412,105.556066755438,23.8459451205616,19.598940636538,0.975317906732371,0.694621103604983,"Europe & Central Asia","High income",-0.8,79.1,6256.81
"Austria","AUT",2020,-6.31825509209936,43428.6983137234,99.9482141095975,25.134256704245,21.1529340170726,2.59313253599376,0.415176731565556,"Europe & Central Asia","High income",-8.2,83.2,6922.24
"Austria","AUT",2023,-0.954962529389121,46338.9570588922,116.813919411879,24.9012402549934,20.4654125213615,6.64765359130317,0.989464653969154,"Europe & Central Asia","High income",-2.6,77.8,6052.84
"Azerbaijan","AZE",2017,0.153614646686151,5229.25259747579,90.4023156823216,23.8172078171339,11.3414124411056,16.226204566647,0.98126180450475,"Europe & Central Asia","Upper middle income",-1.34,22.51,506.7001
"Azerbaijan","AZE",2020,-4.19896079231232,5087.50022691293,72.0178676487811,22.6664792823179,16.2189420775689,-7.49363332447324,0.684365325388407,"Europe & Central Asia","Upper middle income",-6.44,21.33,454.9689
"Azerbaijan","AZE",2023,1.35447731755447,5668.61020477202,83.5358861156321,17.4006159423821,13.81500937233,-9.32261489254115,0.120242150339289,"Europe & Central Asia","Upper middle income",7.92,21.81,475.6761
"Bahrain","BHR",2017,4.95383534123657,23606.8867501313,136.429239810394,28.4555243468986,15.8528821640076,4.61583421430929,5.29314527321994,"Middle East & North Africa","High income",-13.38,84.03,7061.0409
"Bahrain","BHR",2020,-5.9113629524152,23586.9309581516,135.460985012931,29.0855253637305,16.5555429863148,-5.8288484641256,-0.781611308056263,"Middle East & North Africa","High income",-17.31,125.7,15800.49
"Bahrain","BHR",2023,3.87811614845566,25342.6226641572,157.447854682297,27.5133591159521,14.6137011761089,-4.28437217979031,3.37686417721007,"Middle East & North Africa","High income",-9.68,123.02,15133.9204
"Bangladesh","BGD",2017,6.59024999794057,1373.75363740186,29.9997306724343,30.9468731155675,6.02233215987973,5.04759758203714,0.850917315689336,"South Asia","Lower middle income",-4.17,28.31,801.4561
"Bangladesh","BGD",2020,3.44801755122445,1604.6659234742,26.271447376215,31.3079413414304,5.97120729189186,3.84106338588026,0.836310836229073,"South Asia","Lower middle income",-4.84,34.51,1190.9401
"Bangladesh","BGD",2023,5.77511237007889,1885.37733613545,30.9829714104596,30.9512000834944,5.66516962733289,6.89712404003441,1.22171475464107,"South Asia","Lower middle income",-4.51,39.27,1542.1329
"Belarus","BLR",2017,2.53218350023008,5964.89668930991,133.367754723012,26.1579866134837,15.652843263526,8.62314740427041,-0.109782322950581,"Europe & Central Asia","Upper middle income",-0.34,53.16,2825.9856
"Belarus","BLR",2020,-0.67274295062424,6251.98898903127,118.934176146534,25.3653466986551,16.9649774780792,11.8774650823508,-0.42347525027949,"Europe & Central Asia","Upper middle income",-2.87,47.49,2255.3001
"Belarus","BLR",2023,4.12654007153881,6497.78450735958,131.584674884961,22.555363377361,17.8518963705848,8.04676215128896,-0.540824986374776,"Europe & Central Asia","Upper middle income",0.76,40.72,1658.1184
"Belgium","BEL",2017,1.47446761556785,41619.328629169,166.904078237791,23.5041514887444,23.1178023270709,1.98316343604859,0.385228018372369,"Europe & Central Asia","High income",-0.8,102.6,10526.76
