"country","iso2c","iso3c","year","deuda_gob","crecimiento_pbi","pbi_p_c","apertura","formacion_bruta_capital","consumo_gobierno","interes_real","inflacion","poblacion","region","income"
"Kiribati","KI","KIR",1990,NA,-6.38533433567764,1387.65304955701,151.071702815406,NA,NA,NA,5.01761740706553,2.3081793896625,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",1991,NA,-5.64868397369625,1283.34653145552,134.208841575688,NA,NA,NA,19.9129378830518,1.99977567861685,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",1992,NA,23.9592331951046,1564.72287611506,111.772658653571,NA,NA,NA,27.560715673161,1.65449724886793,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",1993,NA,-0.103994679118841,1539.30453918434,98.1598665663915,NA,NA,NA,3.64918957713898,1.53375279442251,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",1994,NA,2.04525656211744,1547.62423440117,82.9457558741754,NA,NA,NA,3.67033440719706,1.4855934105912,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",1995,NA,2.75220829710202,1566.47266832462,101.957881450808,NA,NA,NA,-1.80433201799201,1.5044778514244,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",1996,NA,-0.052046772241269,1539.33663487683,86.6836326396114,NA,NA,NA,12.5418787157576,1.69542133889923,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",1997,NA,1.17713309543956,1529.24932474439,93.8161911468459,NA,NA,NA,2.61281693641631,1.82771772474094,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",1998,NA,4.44227399222601,1569.02691581722,85.0146347190889,NA,NA,NA,5.64253479092361,1.77856800157891,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",1999,NA,-3.91423190476861,1482.19226993632,100.617113467609,NA,NA,NA,4.60724665770411,1.70043973834358,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2000,NA,6.74266531257052,1555.58204812097,94.1665241313018,NA,NA,NA,0.999325838938006,1.69232269333491,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2001,NA,-3.14412917759699,1477.95177621217,110.784733057905,NA,NA,NA,0.323190067549888,1.92464085158861,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2002,NA,1.44715494184476,1467.99273241655,125.625496108186,NA,NA,NA,8.01167764318924,2.11290506977471,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2003,NA,-1.57546689217141,1415.54577869304,103.928965237073,NA,NA,NA,9.44081222953122,2.05007206544672,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2004,NA,-0.608967597152244,1378.9583696722,101.359702114731,NA,NA,NA,-3.90618406449028,2.00784628062857,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2005,NA,1.29243029465849,1368.99728765793,123.594268587865,NA,NA,NA,4.03376313815957,2.00913413829946,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2006,NA,5.77693449836185,1419.38723031361,94.0468138646475,15.7117835024664,65.8696105369068,NA,-5.43651976317979,2.00156137723437,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2007,NA,3.05507981566669,1433.35747805619,96.159058729974,15.3987378292409,62.5202441910082,NA,7.31473017738978,2.02990862877029,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2008,NA,-2.98473121631831,1361.83599775608,95.4419286649569,13.8032138710515,62.9129094005586,NA,9.50278674158118,2.08839816441385,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2009,NA,0.536801194648319,1340.27605600221,97.6360608655351,17.640745568866,61.6079103608167,NA,1.99846395791808,2.1311838506713,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2010,NA,1.2259519892488,1328.78776438805,85.6972657116246,15.655519581319,57.8645717833858,NA,-0.858180747963971,2.07935139998903,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2011,NA,3.26372719532225,1348.0602369873,93.4314038207066,19.4424004320323,57.4475566068622,NA,1.99868992907571,1.77163616343889,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2012,NA,5.80365974645258,1405.5029344967,96.1286959983954,25.233553235432,58.710308955029,NA,-0.542072006291406,1.46864224692138,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2013,NA,7.73092188699647,1493.49148676402,96.7814166724492,29.9063224565291,56.2430399858347,NA,-2.97924243453944,1.37450090282755,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2014,NA,1.26366268044595,1492.8508200481,104.187967755713,28.1119017711315,63.9068226343696,NA,5.00431379686643,1.29865154429976,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2015,NA,11.2653209431294,1639.85274740652,109.889098401931,38.5563261521954,55.5671990424452,NA,3.13925995519007,1.28285862528713,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2016,NA,7.08803465778669,1731.43702001694,111.269790749303,30.5525171795261,59.3526254809295,NA,1.71661841384096,1.41358025249878,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2017,NA,3.74911782642376,1769.51178893032,100.561246964827,25.4576272468706,57.0528980680463,NA,0.917062173665101,1.50534982546091,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2018,NA,3.47943972105872,1803.94853904977,81.1175388701484,18.319607575249,60.1416015734361,NA,3.86213632578406,1.49285448135933,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2019,NA,3.26428756458257,1835.2200203881,96.5903107369709,15.7551700386051,62.0669261697663,NA,-3.2862469279824,1.4934933399344,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2020,NA,-1.46806718078108,1777.04492498977,76.7089561131334,14.6026789535543,54.5251898171266,NA,4.36703115653447,1.74230469268591,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2021,NA,8.47973787138213,1893.52679117878,74.5182495780663,17.415273894638,53.5672353738279,NA,9.05872777565133,1.79039347594032,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2022,NA,4.56632593100372,1948.24330263386,108.143660536647,19.1294233602602,61.7079904687572,NA,-1.95867228411015,1.61644031663411,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2023,NA,2.65201087489879,1968.80992017133,107.586938803791,NA,NA,NA,8.7035532168332,1.56733842415292,"East Asia & Pacific","Lower middle income"
"Kiribati","KI","KIR",2024,NA,5.26689926385046,2041.87624139757,101.150870820527,NA,NA,NA,2.01785402561472,1.48889841912877,"East Asia & Pacific","Lower middle income"
"Korea, Dem. People's Rep.","KP","PRK",1990,NA,NA,NA,NA,NA,NA,NA,NA,1.46851717868943,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",1991,NA,NA,NA,NA,NA,NA,NA,NA,1.48801633223606,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",1992,NA,NA,NA,NA,NA,NA,NA,NA,1.49273900122265,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",1993,NA,NA,NA,NA,NA,NA,NA,NA,1.47154474015851,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",1994,NA,NA,NA,NA,NA,NA,NA,NA,1.44208603503307,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",1995,NA,NA,NA,NA,NA,NA,NA,NA,1.22198132137694,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",1996,NA,NA,NA,NA,NA,NA,NA,NA,0.993936643105458,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",1997,NA,NA,NA,NA,NA,NA,NA,NA,0.935020971783511,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",1998,NA,NA,NA,NA,NA,NA,NA,NA,0.864820763436327,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",1999,NA,NA,NA,NA,NA,NA,NA,NA,0.79486992536677,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2000,NA,NA,NA,NA,NA,NA,NA,NA,0.713737031349431,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2001,NA,NA,NA,NA,NA,NA,NA,NA,0.629505065124145,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2002,NA,NA,NA,NA,NA,NA,NA,NA,0.538597623627137,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2003,NA,NA,NA,NA,NA,NA,NA,NA,0.609594776390389,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2004,NA,NA,NA,NA,NA,NA,NA,NA,0.680784098097041,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2005,NA,NA,NA,NA,NA,NA,NA,NA,0.581650142448516,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2006,NA,NA,NA,NA,NA,NA,NA,NA,0.523597022459874,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2007,NA,NA,NA,NA,NA,NA,NA,NA,0.495725212967157,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2008,NA,NA,NA,NA,NA,NA,NA,NA,0.478578548402947,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2009,NA,NA,NA,NA,NA,NA,NA,NA,0.458128289665172,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2010,NA,NA,NA,NA,NA,NA,NA,NA,0.436879111426513,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2011,NA,NA,NA,NA,NA,NA,NA,NA,0.44171264179715,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2012,NA,NA,NA,NA,NA,NA,NA,NA,0.452614172409074,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2013,NA,NA,NA,NA,NA,NA,NA,NA,0.465850679497933,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2014,NA,NA,NA,NA,NA,NA,NA,NA,0.479753931920185,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2015,NA,NA,NA,NA,NA,NA,NA,NA,0.486366779009783,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2016,NA,NA,NA,NA,NA,NA,NA,NA,0.479685660941037,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2017,NA,NA,NA,NA,NA,NA,NA,NA,0.463479822191171,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2018,NA,NA,NA,NA,NA,NA,NA,NA,0.438418123483477,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2019,NA,NA,NA,NA,NA,NA,NA,NA,0.409804313568107,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2020,NA,NA,NA,NA,NA,NA,NA,NA,0.378273559953142,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2021,NA,NA,NA,NA,NA,NA,NA,NA,0.36747843663433,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2022,NA,NA,NA,NA,NA,NA,NA,NA,0.366471008261931,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2023,NA,NA,NA,NA,NA,NA,NA,NA,0.338821174570736,"East Asia & Pacific","Low income"
"Korea, Dem. People's Rep.","KP","PRK",2024,NA,NA,NA,NA,NA,NA,NA,NA,0.304699893187806,"East Asia & Pacific","Low income"
"Korea, Rep.","KR","KOR",1990,7.44280156883706,9.8775525016936,9367.09258686755,50.7503133784944,37.3331764363306,10.9735824671588,NA,10.0874657380898,0.985130494218767,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",1991,10.242860165184,10.7780561268967,10274.4827454694,49.8250791504987,38.9635728310371,10.7527968159168,NA,9.14103327577023,0.989785981821526,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",1992,9.99384594985674,6.19864279836374,10798.561680692,48.759425641203,37.0074958348466,11.0605719951805,NA,7.77796412307066,1.03916135557339,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",1993,9.20041893348368,6.87747412868558,11424.5851330612,46.9186782337658,36.4183725366955,10.748956235665,NA,6.25452282376592,1.01582143742509,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",1994,8.1789368617001,9.26866633778376,12358.5180229628,48.6659897866647,36.4044034068792,10.275484075691,NA,8.15895865164057,1.00615724501748,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",1995,7.21688976925724,9.61456539319965,13411.1119170158,52.4640219612036,37.1178620596226,10.0393648532869,NA,7.02456165565981,1.00620085457685,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",1996,6.86298018400292,7.89070332600667,14332.1367231987,52.6539729274205,37.497680049074,10.3898352839936,6.67974273645569,4.11067476454059,0.952779421852704,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",1997,8.6798604727881,6.17055242658977,15074.4883429924,57.5230377463691,35.6478889922506,10.2102797444584,7.57031938906532,4.00328576264543,0.937713808920155,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",1998,NA,-5.12944816520964,14198.386270755,68.4974720563618,30.7672547673158,11.4030073231347,10.3404144854233,4.47592317611709,0.72186501759031,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",1999,NA,11.4669424267425,15714.4119484746,59.7627537606539,29.9929157515475,11.0764337994735,10.7579740959447,-1.22983539023988,0.710794593061376,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2000,NA,9.06083332508534,16995.5591864626,66.0951601081834,31.7501807762144,10.9000077343983,7.44714269653078,1.02176500548737,0.836180864297766,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2001,NA,4.85239957151281,17684.0503773277,62.2237972179905,30.7524539925459,11.7550489638714,4.0876454729246,3.47849914716076,0.767241774760276,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2002,NA,7.72514267547173,18940.3842233935,58.3530394029217,30.379514879617,11.741640206779,3.62604404131067,3.03313964628073,0.577957276814842,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2003,NA,3.14729119373409,19435.4934104303,61.1746012790121,31.2643232043374,12.1520483898897,2.69373937207346,3.44999346268816,0.518321452985646,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2004,NA,5.19739136324382,20364.7599656771,70.0157148656729,31.0318841371002,12.387323224273,2.69208129899189,3.12788028772735,0.396331436697806,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2005,NA,4.30854271411236,21197.1990880347,68.3248110236401,30.4768468839763,12.8622573470846,4.50501653198785,1.041401491649,0.211997784117548,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2006,NA,5.26432659466724,22196.2077459266,70.6518735304194,30.4934310459959,13.3706443357533,6.22458862113753,-0.223195612442552,0.525199940498775,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2007,NA,5.79954841503216,23365.1402064812,73.8745252877915,30.1535744812924,13.4428696211902,4.03485956379695,2.41919594427836,0.505234032920336,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2008,NA,3.01298487281167,23887.0595538423,95.5163524347469,30.9958746907534,14.0485688776759,4.22268518340793,2.8263023010858,0.759316681850927,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2009,NA,0.792698989518186,23952.8132191069,86.133619369747,30.8670933706515,14.6606327784091,1.96945202641143,3.60864412572843,0.514682827535803,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2010,NA,6.80482491783671,25455.6174843658,91.3995964951756,30.2270160724482,14.2048320776355,2.70025055616192,2.73749683726491,0.49822508440111,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2011,NA,3.68566778212526,26191.6442615421,105.566313581348,30.1543367115518,14.3726584614481,4.41899075105516,1.2818638059201,0.768971758582589,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2012,32.4090205799357,2.40253099246186,26680.2754448705,105.458327737701,29.5542275410083,14.6858638852522,4.09279126791073,1.2518081696316,0.525713660600414,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2013,34.9298593014974,3.16470863647184,27399.6159477521,97.9521049538882,29.092646808666,14.9765418097358,3.58824171425635,1.01854380505277,0.455218622164662,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2014,36.5002640215506,3.2024537945736,28100.0102759544,90.6144418981567,28.9578175949015,15.2252223373693,3.32627074111632,0.906896750615815,0.628149861433639,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2015,37.4929571097141,2.80910326824133,28737.4391706499,79.132494389092,29.0106020408434,15.0835297322035,0.337001849039915,3.18559596664953,0.527288497407793,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2016,38.0655141568922,2.94688171508626,29467.124342556,73.6038094655981,29.719437199287,15.2400223440118,1.35455942282986,1.98603850545349,0.396851823381145,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2017,37.3486351375477,3.15963574012777,30312.8888500809,77.1209178066416,31.5115469416487,15.4189724650817,1.22662020004297,2.22278138152841,0.280968018301691,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2018,37.5556431793942,2.90740377377135,31059.2668087927,78.9888655134363,30.3755899164289,16.0517273115489,3.16426921092061,0.482948983102617,0.433519027613049,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2019,39.969480137044,2.24397786011012,31645.9498343307,75.757138965219,30.0858753770658,17.0778656523485,4.32142949255452,-0.839325308149668,0.347874968577526,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2020,46.4315966423379,-0.709415359397681,31378.1579340648,69.0340450909562,31.3003864223609,18.0393452718884,1.21885992645836,1.56374685675343,0.137869266247028,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2021,48.955278643504,4.30473481906969,32771.0724243229,80.1994569268269,31.6485470016443,18.1598006151817,0.117975152384087,2.76293194144772,-0.128757315474928,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2022,51.1791323198157,2.61267219187226,33690.3788793046,96.5364092886865,32.1693401886293,18.7672078009638,2.97897986524902,1.27552257409207,-0.187486566698935,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2023,52.2965549034288,1.35673324311098,34121.0211756766,87.9396791903733,32.1603785202663,18.8985576096258,3.06189296985216,2.06407396162432,0.077477253324535,"East Asia & Pacific","High income"
"Korea, Rep.","KR","KOR",2024,NA,NA,NA,NA,NA,NA,NA,NA,0.0743178674548815,"East Asia & Pacific","High income"
"Kosovo","XK","XKX",1990,NA,NA,NA,NA,NA,NA,NA,NA,1.40053802870022,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",1991,NA,NA,NA,NA,NA,NA,NA,NA,1.58690407165236,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",1992,NA,NA,NA,NA,NA,NA,NA,NA,1.69894212328555,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",1993,NA,NA,NA,NA,NA,NA,NA,NA,1.60207220574227,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",1994,NA,NA,NA,NA,NA,NA,NA,NA,1.56023385614181,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",1995,NA,NA,NA,NA,NA,NA,NA,NA,1.52063965732157,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",1996,NA,NA,NA,NA,NA,NA,NA,NA,1.45088764824469,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",1997,NA,NA,NA,NA,NA,NA,NA,NA,1.30697042333343,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",1998,NA,NA,NA,NA,NA,NA,NA,NA,-5.53523595220767,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",1999,NA,NA,NA,NA,NA,NA,NA,NA,-10.5116620490498,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2000,NA,NA,NA,NA,NA,NA,NA,NA,-3.75823655438575,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2001,NA,NA,NA,NA,NA,NA,NA,NA,0.967073945714176,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2002,NA,NA,NA,NA,NA,NA,NA,NA,0.518048842761047,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2003,NA,NA,NA,NA,NA,NA,NA,NA,-0.165650264252757,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2004,NA,NA,NA,NA,NA,NA,NA,NA,-0.20064639951827,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2005,NA,NA,NA,NA,NA,NA,NA,NA,-0.242727164946393,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2006,NA,NA,NA,NA,NA,NA,NA,NA,-0.290519126204048,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2007,NA,NA,NA,NA,NA,NA,NA,NA,-0.330647483019233,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2008,NA,NA,2543.59926351696,76.7307430830911,29.7644532350897,10.1252007364317,NA,NA,-0.345681218030727,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2009,NA,5.03485413839893,2680.86121521141,77.7553766977497,30.735137341948,11.3046300992039,17.7250694709535,-2.83312999171889,-0.343592772985139,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2010,NA,4.93995095961395,2822.63359634011,82.1774799739022,31.0111907992826,12.2780011858129,7.49436222543389,6.39240138953099,-0.331415173591033,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2011,NA,6.31981022896761,2995.64952029477,86.1517494661872,31.1581631219622,12.6934632512011,7.02819308420878,6.30376606515529,0.179071579276493,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2012,NA,1.71219595890548,3021.35142613995,81.3639162574412,30.695891041454,13.0191229435717,8.82916677202929,3.52540286006931,0.843388368514639,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2013,NA,5.34079911900278,3163.47189486431,75.1034836607029,29.1611552941121,12.9470521748527,11.4265227251928,0.353127123761723,0.606471214728733,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2014,NA,3.34880478431623,3279.02499043758,77.0760521643276,27.5048050785948,13.5871191030395,8.87148961121219,1.60143890288818,-0.293645848305844,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2015,NA,5.91623128345211,3520.62850699375,74.0204422546574,28.2670854816428,13.608097246187,7.66556492106195,0.607840658633862,-1.36150828171389,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2016,NA,5.57177504731632,3739.17562318261,75.0188123077463,28.0115966303318,12.0848144799198,6.61599044931985,0.779254169265613,-0.600477091754396,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2017,NA,4.82565565298054,3890.17807271082,80.4101373469745,29.9595246156034,11.8229560623089,6.36467506803805,0.440019143256507,0.753859367983812,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2018,NA,3.40663227056285,4009.12140760339,86.3150846710967,31.7112694391579,12.1025924972731,5.07900884041613,1.49891925129965,0.338173257577919,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2019,NA,4.75680057007834,4219.06693858503,85.7534085053482,31.0426389832901,12.4854382801326,NA,0.962960139069509,-0.457058941890623,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2020,NA,-5.34027547826166,3990.94613053859,75.6080171280001,29.7061906473535,13.9131774135574,NA,1.38110717217515,0.0704099058940516,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2021,NA,10.7456560819583,4429.87597525975,98.6384304855253,32.8807250679358,12.8723308672227,NA,6.11553993082821,-0.227725943787301,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2022,NA,4.27849895827543,4666.3913779077,110.012031619226,32.5048082073562,11.7917287704535,NA,7.1987107549258,-1.01194530149251,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2023,NA,4.06762701436438,5102.74914613981,109.951851577902,31.4805123269795,12.5993329798923,NA,4.56378849304579,-4.95226324203524,"Europe & Central Asia","Upper middle income"
"Kosovo","XK","XKX",2024,NA,4.41273828755084,5869.82243326128,114.2603926097,NA,12.3490325460438,NA,1.96073552729584,-9.68634444876089,"Europe & Central Asia","Upper middle income"
"Kuwait","KW","KWT",1990,NA,-26.2288925207873,20140.7835118905,103.011000150739,18.028338860416,38.7492463069038,7.91138361878112,0.717414522228538,-27.4707864795381,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",1991,NA,-41.007790668086,14812.9201234405,142.612954265862,39.2996370151331,76.2221252547168,8.64840457931823,-0.0330465775887347,-22.0517787474627,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",1992,NA,82.8093290262528,22382.8421153151,94.6880649671661,19.8747100339018,55.5496446314315,6.05003532925068,1.83400662216739,19.0478598691413,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",1993,NA,33.9904675559008,29323.8533231447,92.057035197515,15.1307687058416,35.8643476518444,16.5631803042001,-7.38642077946965,2.24918707357862,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",1994,NA,8.43616564472201,31946.490324729,93.1842842757839,13.3062336032344,33.9227656066165,14.3194279451575,-5.87047602737918,-0.466955560472215,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",1995,NA,4.85829125202741,33156.8474184816,94.3196243483405,NA,32.1966008947608,3.35588338820268,4.85050595520289,1.02527173759103,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",1996,NA,0.605127158807079,32417.9628632187,91.4721447434007,NA,27.2613505000477,-5.8344647316715,15.5102373952987,2.85696115718215,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",1997,NA,2.47332525804084,32152.4368098462,92.4435465476229,NA,26.6273474752083,14.1806914345943,-4.71535484673295,3.26567730356611,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",1998,NA,3.66205472795443,32306.6687914164,94.9598431670145,NA,30.501486119016,31.4923002384006,-17.1561124601976,3.11805181601371,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",1999,NA,-1.78900912450079,30798.0947758832,85.3681145511849,NA,26.8634742685148,-8.06820439294458,18.0893573873241,2.97687893931174,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",2000,NA,4.69458187079211,31341.9781474791,86.618324503254,NA,21.479131915335,-9.67049297152633,20.521710179026,2.83716577319158,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",2001,NA,0.213332576499354,30573.42848635,86.8504672897196,NA,23.6308411214953,16.9080708625822,-7.71871077505772,2.69581257247854,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",2002,NA,3.01428315192251,30702.2162710115,81.2251941328732,NA,25.2752372735116,1.2686069460544,5.14828982462735,2.54939023844888,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",2003,NA,17.3260204175143,35169.6336473272,86.5551755074577,NA,22.9982056745542,0.472936584298887,4.92065019374949,2.39381864306604,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",2004,NA,10.2402980586354,37918.5406622128,89.2976416790834,NA,19.8559089326186,-5.14911494199762,11.3712679311342,2.22351628059893,"Middle East & North Africa","High income"
"Kuwait","KW","KWT",2005,NA,10.6090449840228,40451.2552502823,92.2426800942645,NA,15.7104589457979,-11.7209779619206,21.7710117887694,3.61741976368303,"Middle East & North Africa","High income"
