"country","iso3c","year","crecimiento_pbi","pbi_p_c","apertura","formacion_bruta_capital","consumo_gobierno","interes_real","inflacion","poblacion","region","income","deuda_pbi.x","deficit_pbi.x","deuda_pbi.y","deficit_pbi.y"
"Lithuania","LTU",2020,0.0428158336981426,17443.65526328,135.796565563519,21.4337157753964,18.3605454231444,NA,2.03874418596244,-0.0256161303326233,"Europe & Central Asia","High income",45.9,-6.4,45.9,-6.4
"Lithuania","LTU",2023,0.342262716277261,18685.5523679178,149.041909014608,23.6831218098614,17.2754834531022,NA,9.0217556386887,1.40084461829591,"Europe & Central Asia","High income",37.1,-0.7,37.1,-0.7
"Luxembourg","LUX",2017,1.31718713754285,107142.126672598,353.793991980303,17.8113229941338,16.2193608860725,NA,2.14290452657747,2.43097641776115,"Europe & Central Asia","High income",21.8,1.4,21.8,1.4
"Luxembourg","LUX",2020,-0.510051634039826,105274.2471768,375.581396376432,17.1751509447995,18.4796236594474,NA,3.86906326889533,1.66635867423273,"Europe & Central Asia","High income",24.5,-3.1,24.5,-3.1
"Luxembourg","LUX",2023,-0.693632727692318,104590.079769081,404.458334911166,16.0946624810804,18.5953020819275,NA,6.29005505455038,2.02002574712319,"Europe & Central Asia","High income",24.7,-0.7,24.7,-0.7
"Madagascar","MDG",2017,3.93330759462793,456.851859574031,65.3434015072915,18.1394239939119,16.1225669832662,52.4367881529961,4.96153975601543,2.60345495087599,"Sub-Saharan Africa","Low income",40.13,-2.1,40.13,-2.1
"Madagascar","MDG",2020,-7.13767162064489,422.924255422319,49.0107073664371,19.5281573240945,18.7239712521771,42.7140565623592,4.31114513583488,2.56778870397591,"Sub-Saharan Africa","Low income",52.87,-3.96,52.87,-3.96
"Madagascar","MDG",2023,4.20304615803977,445.834551909615,61.1330416885787,19.8531858511876,15.6489428227357,42.9145487450899,7.46514940472542,2.46201530433165,"Sub-Saharan Africa","Low income",52.66,-4.2,52.66,-4.2
"Malawi","MWI",2017,4.00000000089172,544.795729220349,NA,NA,NA,25.3362012716556,10.5769245148986,2.70808949087835,"Sub-Saharan Africa","Low income",39.98,-5.15,39.98,-5.15
"Malawi","MWI",2020,0.793596429787286,559.447086086067,NA,NA,NA,16.9443492020535,6.21829711958308,2.63573735113183,"Sub-Saharan Africa","Low income",53.86,-8.03,53.86,-8.03
"Malawi","MWI",2023,1.89245798756383,556.744034805001,NA,NA,NA,8.74625275910157,22.8067220172078,2.57135708610945,"Sub-Saharan Africa","Low income",86.7,-7.84,86.7,-7.84
"Malaysia","MYS",2017,5.81272240983328,10293.7629205362,133.155173371956,25.062965299807,12.1925918694431,0.798926039922809,3.77896094306453,1.76466064017847,"East Asia & Pacific","Upper middle income",54.4,-2.41,54.4,-2.41
"Malaysia","MYS",2020,-5.45684658426701,10171.4657842762,116.788182437638,20.9140162759915,12.9622736088155,4.80149199683322,-0.818007729183023,1.33363323143911,"East Asia & Pacific","Upper middle income",67.69,-4.9,67.69,-4.9
"Malaysia","MYS",2023,3.55548715410509,11429.5894122241,132.064307278667,19.2403462149003,11.9492696304762,7.32680719117579,-1.87225562537837,1.23402869169549,"East Asia & Pacific","Upper middle income",69.71,-3.97,69.71,-3.97
"Maldives","MDV",2017,7.07442871706306,10263.299119384,141.912110574952,41.1665758323434,14.5356776556599,7.86201738530835,2.12460915366097,3.3230837355609,"South Asia","Upper middle income",63.75,-3.02,63.75,-3.02
"Maldives","MDV",2020,-32.9088287284425,7295.60221324907,114.361902904327,38.8176225499697,22.9707228266051,15.4867338820638,-3.36532468398728,2.90711274683574,"South Asia","Upper middle income",155.67,-23.7,155.67,-23.7
"Maldives","MDV",2023,4.72639195043021,11415.939508912,150.03236994908,34.9582566076375,17.1190170144798,9.61638607665648,1.88425401280709,0.359585188904548,"South Asia","Upper middle income",122.39,-13.17,122.39,-13.17
"Mali","MLI",2017,5.37554769647939,878.561348378099,49.4919984941972,24.1702422585387,13.3118876209049,NA,1.67388511022737,3.18823649379751,"Sub-Saharan Africa","Low income",38.23,-2.86,38.23,-2.86
"Mali","MLI",2020,-1.16907500952713,872.389721102137,56.0415474422019,22.1879463835306,12.3189809600663,NA,0.473279685131288,3.01751361469378,"Sub-Saharan Africa","Low income",47.33,-5.42,47.33,-5.42
"Mali","MLI",2023,4.71716103989503,890.613872535228,57.6543000639914,21.6867621830725,13.0596177852379,NA,2.1918487834367,2.97400537620334,"Sub-Saharan Africa","Low income",51.88,-3.57,51.88,-3.57
"Malta","MLT",2017,12.972119343498,28546.7780455971,213.047878484397,18.6977591119806,15.8235739470646,NA,2.13502563545586,2.73472979835887,"Middle East & North Africa","High income",45.6,3.4,45.6,3.4
"Malta","MLT",2020,-3.35834253154739,27890.3651055057,256.402967044059,20.7009956184046,19.6854361217616,NA,1.86421393908336,2.2716254974907,"Middle East & North Africa","High income",48.8,-8.7,48.8,-8.7
"Malta","MLT",2023,6.79631311118804,32816.3252635461,232.46676505021,18.9299930502375,16.6980173922952,NA,5.27725464427249,3.99255876861009,"Middle East & North Africa","High income",47,-4.4,47,-4.4
"Marshall Islands","MHL",2017,3.55815188528943,4190.93468589482,125.145250350959,22.9830603649977,55.7505849321479,NA,2.25841782928005,-2.50442852271303,"East Asia & Pacific","Upper middle income",26.53,4.38,26.53,4.38
"Marshall Islands","MHL",2020,-2.77288732394366,5172.57528216176,107.825971877585,20.4705541770058,61.3466501240695,NA,6.78233643895216,-3.00092865880133,"East Asia & Pacific","Upper middle income",21.67,2.54,21.67,2.54
"Marshall Islands","MHL",2023,-3.93487109905021,5470.42006850903,110.172232934825,20.2010412649441,53.5040107983031,NA,6.51974948608529,-3.16867227675357,"East Asia & Pacific","Upper middle income",18.67,0.69,18.67,0.69
"Mauritania","MRT",2017,6.27054566937677,1576.06857825162,78.8149801833884,30.2739569009753,13.381255831285,15.1756881068286,1.58393834945385,2.98778789331469,"Sub-Saharan Africa","Lower middle income",55.66,0.53,55.66,0.53
"Mauritania","MRT",2020,-0.360657384151068,1553.30615586591,86.7761681322741,24.7092140405357,12.2964872619914,NA,6.4408732898183,2.92092559048913,"Sub-Saharan Africa","Lower middle income",56.49,2.78,56.49,2.78
"Mauritania","MRT",2023,6.50718719858594,1630.27171808744,91.4705715873539,23.4609130577968,17.1723715626544,NA,3.37147741701096,2.96653079197429,"Sub-Saharan Africa","Lower middle income",47.12,-2.45,47.12,-2.45
"Mauritius","MUS",2017,3.93798380632353,10247.6960577758,99.7018151211455,16.8104368937172,14.4507582566547,6.75298140014591,1.63650567594517,0.0901672663767558,"Sub-Saharan Africa","Upper middle income",58.71,-1.55,58.71,-1.55
"Mauritius","MUS",2020,-14.5465381490166,9362.87435896817,83.2396173536449,17.1353208249977,17.5684044965848,4.53526534336547,2.57304044505899,0.00229068020969373,"Sub-Saharan Africa","Upper middle income",80.4,-9.14,80.4,-9.14
"Mauritius","MUS",2023,5.00781381755621,11093.7519139967,105.103380425553,20.2227089149363,14.3289750314105,2.73065481782378,6.58941111022855,-0.117452949112512,"Sub-Saharan Africa","Upper middle income",76.43,-4.2,76.43,-4.2
"Mexico","MEX",2017,1.87172854186539,10193.7727202899,76.9521260407254,23.2255397759544,11.2156675514112,0.717765170491662,6.56759492062908,0.935239396499786,"Latin America & Caribbean","Upper middle income",52.52,-1.03,52.52,-1.03
"Mexico","MEX",2020,-8.35403456576364,9234.64362409252,76.8545556992201,20.1075280610817,12.1968302771767,1.64584209309177,4.61979012344409,0.820454117563552,"Latin America & Caribbean","Upper middle income",58.46,-4.29,58.46,-4.29
"Mexico","MEX",2023,3.2953909570288,10253.5262648956,73.7695331207325,23.9310166728338,11.1011755462719,6.80354030332584,4.48311577788125,0.872178517508623,"Latin America & Caribbean","Upper middle income",52.64,-4.29,52.64,-4.29
"Moldova","MDA",2017,4.17561205106279,3085.33305844263,88.6233902754378,22.4256047290186,14.7555707903283,3.86837094167449,6.25246649143298,-1.72705846625605,"Europe & Central Asia","Upper middle income",34.86,-0.65,34.86,-0.65
"Moldova","MDA",2020,-8.27597831976949,3188.91691602699,79.265722119158,24.9383609100281,17.1942044345322,2.46743108413222,5.57500940096507,-1.09803165876287,"Europe & Central Asia","Upper middle income",36.63,-5.32,36.63,-5.32
"Moldova","MDA",2023,1.2,3760.70006337895,93.9946211488052,19.4365139692195,17.9303159195662,2.79517865274657,9.2778242250748,-2.84274212689094,"Europe & Central Asia","Upper middle income",34.95,-5.13,34.95,-5.13
"Mongolia","MNG",2017,5.63687638694772,3956.2049437134,115.932901867963,22.3489597718333,13.9288663463462,8.30906022168841,10.8004464117482,1.92577883760149,"East Asia & Pacific","Upper middle income",86.9,-3.72,86.9,-3.72
"Mongolia","MNG",2020,-4.55775197583431,4066.03410882791,112.838647629317,23.5781782369194,15.8102434127387,12.7512515146582,3.70672176955705,1.80542008661223,"East Asia & Pacific","Upper middle income",83.39,-9.24,83.39,-9.24
"Mongolia","MNG",2023,7.4221127615025,4456.53627552726,142.864246599181,25.3256810049806,13.0063852760592,NA,21.7690280161027,1.3708886685104,"East Asia & Pacific","Upper middle income",46.71,2.73,46.71,2.73
"Montenegro","MNE",2017,4.71646527572034,6982.94131741672,105.554964991437,26.9220400312531,18.4262673202312,3.24747915968217,3.82497232809919,0.100532639617139,"Europe & Central Asia","Upper middle income",66.93,-6.89,66.93,-6.89
"Montenegro","MNE",2020,-15.3068937570407,6460.59163175748,87.0060180817206,27.8598072942811,22.6016968367143,6.09297220351599,-0.175605916816622,-0.0260104378320954,"Europe & Central Asia","Upper middle income",108.4,-11.01,108.4,-11.01
"Montenegro","MNE",2023,6.33769754243548,8304.2554082997,118.542754014976,19.6277364558494,17.9038042740732,-3.79759139792422,10.5429703323513,-0.00994290846928265,"Europe & Central Asia","Upper middle income",59.57,0.86,59.57,0.86
"Morocco","MAR",2017,5.05789816173446,3242.64428710938,74.1733578786573,28.135469298761,17.9819739836974,NA,-0.0608910142931904,1.20034336418867,"Middle East & North Africa","Lower middle income",60.26,-3.3,60.26,-3.3
"Morocco","MAR",2020,-7.17820744246774,3090.89428710938,68.8438033904364,26.2256860657523,19.4049859563358,NA,0.142417962079094,1.02565486360782,"Middle East & North Africa","Lower middle income",72.25,-7.15,72.25,-7.15
"Morocco","MAR",2023,3.40334130078834,3403.31982421875,93.7914030606318,25.4186603688229,18.1062323778597,NA,6.36094888191869,1.02195181223548,"Middle East & North Africa","Lower middle income",68.71,-4.41,68.71,-4.41
"Mozambique","MOZ",2017,2.63820737310658,618.397694360334,105.745640702087,NA,24.5647654528052,18.4094039575441,7.97801240165271,2.98845927899068,"Sub-Saharan Africa","Low income",103.79,-2.9,103.79,-2.9
"Mozambique","MOZ",2020,-1.21952250011192,591.804059985932,99.906146051979,NA,20.6358423037231,13.4759281646703,3.17166106815796,2.96490034295304,"Sub-Saharan Africa","Low income",119.97,-6.19,119.97,-6.19
"Mozambique","MOZ",2023,5.4368591229252,610.174972826279,105.627503637428,NA,17.1845855273628,17.4723875587909,5.3013415072477,2.95358093047219,"Sub-Saharan Africa","Low income",114.13,-4.26,114.13,-4.26
"Myanmar","MMR",2017,6.13610824360305,1290.5640902569,NA,NA,NA,9.56481061128967,5.8734089465466,0.772302033467657,"East Asia & Pacific","Lower middle income",41.88,-3.42,41.88,-3.42
"Myanmar","MMR",2020,-9.04834717984643,1301.31386350667,NA,NA,NA,9.00783472489121,5.34411000806585,0.711376906349628,"East Asia & Pacific","Lower middle income",48.72,-6.57,48.72,-6.57
"Myanmar","MMR",2020,-9.04834717984643,1301.31386350667,NA,NA,NA,9.00783472489121,5.34411000806585,0.711376906349628,"East Asia & Pacific","Lower middle income",48.72,-6.57,48.72,-6.57
"Myanmar","MMR",2020,-9.04834717984643,1301.31386350667,NA,NA,NA,9.00783472489121,5.34411000806585,0.711376906349628,"East Asia & Pacific","Lower middle income",48.72,-6.57,48.72,-6.57
"Myanmar","MMR",2020,-9.04834717984643,1301.31386350667,NA,NA,NA,9.00783472489121,5.34411000806585,0.711376906349628,"East Asia & Pacific","Lower middle income",48.72,-6.57,48.72,-6.57
"Namibia","NAM",2017,-1.02724808856709,4476.73324402105,81.2196661011436,17.9309679447275,25.6039125172173,0.0979958739899237,9.91903698902131,2.73527353433315,"Sub-Saharan Africa","Upper middle income",43.83,-4.99,43.83,-4.99
"Namibia","NAM",2020,-8.10140201443319,3787.49943973286,76.9252424036465,13.665387319624,26.4760046729225,3.0938071003021,4.63153061468802,2.91019887709682,"Sub-Saharan Africa","Upper middle income",64.3,-8.07,64.3,-8.07
"Namibia","NAM",2023,4.44280603819576,3977.97779975114,110.770713961698,26.0973765347294,21.7553488333992,4.05994806549804,6.59887817758647,2.50947899094054,"Sub-Saharan Africa","Upper middle income",67.16,-3.14,67.16,-3.14
"Nauru","NRU",2017,-6.01122998653516,7309.38138643462,142.712817506837,NA,NA,NA,14.9235600448444,1.54848693435255,"East Asia & Pacific","High income",77.97,16.17,77.97,16.17
"Nauru","NRU",2020,1.98181949377276,7769.40694625475,135.14880806541,NA,NA,NA,4.33105392665381,0.482136103995375,"East Asia & Pacific","High income",56.27,42.81,56.27,42.81
"Nauru","NRU",2023,0.64641033466782,8461.97418049015,143.893230567535,NA,NA,NA,6.59678707770139,0.625107627709329,"East Asia & Pacific","High income",20.47,19.39,20.47,19.39
"Nepal","NPL",2017,8.97727935643466,951.857298563641,44.6424106224996,30.5754363978224,8.51853832194441,NA,8.26141254915089,0.199389989212823,"South Asia","Lower middle income",24.99,-2.69,24.99,-2.69
"Nepal","NPL",2020,-2.3696206292072,1031.53618783934,40.9188741243442,30.4692205221287,9.0677320720387,NA,3.21740233241114,1.92583106605859,"South Asia","Lower middle income",43.31,-5.36,43.31,-5.36
"Nepal","NPL",2023,1.98254843628392,1136.42769313825,41.5701502933145,24.5903604521329,6.62485343600964,NA,5.74902859335131,-0.0700958873206174,"South Asia","Lower middle income",47.12,-5.83,47.12,-5.83
"Netherlands","NLD",2017,2.78154619309936,47670.1057253297,159.646059656847,19.7582508613445,23.9046907483542,NA,1.43932706656167,0.591203366164118,"Europe & Central Asia","High income",56,1.4,56,1.4
"Netherlands","NLD",2020,-3.86795333823223,47086.5804192702,152.233230409706,21.2739585259834,25.419278032195,NA,2.35573022306261,0.55554079025497,"Europe & Central Asia","High income",53.4,-3.7,53.4,-3.7
"Netherlands","NLD",2023,0.0745608349011775,51305.6282773372,165.905457011481,20.0959348969042,24.5031139969221,NA,7.34374256326598,0.990139686700227,"Europe & Central Asia","High income",45.8,-0.4,45.8,-0.4
"New Zealand","NZL",2017,3.37873219470765,39722.6068434219,54.1432970416804,22.9685609809744,17.904225778071,1.10541946348065,3.61462378170478,2.08872272281936,"East Asia & Pacific","High income",31.1,1.36,31.1,1.36
"New Zealand","NZL",2020,-0.307246896026541,39646.3466853422,43.9772422862431,23.2335070501425,20.4371940676521,NA,1.91744603593378,2.20478869594563,"East Asia & Pacific","High income",43.24,-4.35,43.24,-4.35
"New Zealand","NZL",2023,1.39425181563566,42207.9695672422,50.4064316790513,24.7040195587726,NA,NA,4.14984857819299,2.46873695154606,"East Asia & Pacific","High income",46.92,-3.54,46.92,-3.54
"Nicaragua","NIC",2017,4.63120757580209,2209.63273423213,96.3805864351182,26.7613567520877,14.4104462520195,6.39311303868868,4.12384905939905,1.33184988677682,"Latin America & Caribbean","Lower middle income",34.65,-1.76,34.65,-1.76
"Nicaragua","NIC",2020,-2.23654176262323,1950.19181218473,88.6381231228968,17.9549307712935,15.0817033768448,4.60087827991656,6.28533991128614,1.25084741191992,"Latin America & Caribbean","Lower middle income",49.16,-2.57,49.16,-2.57
"Nicaragua","NIC",2023,4.42774384760374,2241.12235476653,105.003097611103,21.4498150899851,12.8951938413098,-1.17366915033279,10.781773656599,1.37167812196347,"Latin America & Caribbean","Lower middle income",42.3,2.31,42.3,2.31
"Niger","NER",2017,5.00536078615544,501.615305462902,39.0711117370149,25.7950329752951,15.4619253267481,NA,0.368276728970102,3.56007044831691,"Sub-Saharan Africa","Low income",36.51,-4.12,36.51,-4.12
"Niger","NER",2020,3.55064109436891,533.194328910254,35.5129906570841,28.3266350401009,15.7621549642209,NA,1.16297974177712,3.29977391625444,"Sub-Saharan Africa","Low income",44.97,-4.82,44.97,-4.82
"Niger","NER",2023,1.66763406484279,557.572652727864,46.4755580630668,21.2647169976858,13.4392076221623,NA,3.48830909519184,3.29489175812772,"Sub-Saharan Africa","Low income",51.81,-5.37,51.81,-5.37
"Nigeria","NGA",2017,0.80588661910221,2441.71236404487,NA,NA,NA,5.79056686233678,11.1189180817699,2.43170936923065,"Sub-Saharan Africa","Lower middle income",18.01,-3.85,18.01,-3.85
"Nigeria","NGA",2020,-1.79425308274458,2337.57587388074,NA,NA,NA,5.3712802094045,7.84914204720589,2.13029714344341,"Sub-Saharan Africa","Lower middle income",25.72,-4.03,25.72,-4.03
"Nigeria","NGA",2023,2.86021499108364,2416.36198205178,NA,NA,NA,1.23305048297745,12.6218692275514,2.09838916935738,"Sub-Saharan Africa","Lower middle income",36.34,-3.13,36.34,-3.13
"North Macedonia","MKD",2017,1.08177273813243,5510.81862920922,124.13728389629,22.4909643329785,14.920741749797,3.69588556364113,2.80702703539038,-0.40242158713311,"Europe & Central Asia","Upper middle income",39.38,-2.73,39.38,-2.73
"North Macedonia","MKD",2020,-4.68845000956652,5743.72649424581,128.241244322257,21.5912622519723,16.7387341620846,3.76716860104052,1.37428071825137,-1.07910572041332,"Europe & Central Asia","Upper middle income",50.85,-8.05,50.85,-8.05
"North Macedonia","MKD",2023,2.07254208845117,6393.77346589147,148.671761949798,24.7427572677964,14.9243672391341,-2.15811412671751,7.76656608250489,-0.212923714310977,"Europe & Central Asia","Upper middle income",50.83,-4.61,50.83,-4.61
"Norway","NOR",2017,2.46374626574153,76247.4116445341,69.1087817621061,24.3563320185983,23.8057622649674,-1.03296139639054,4.08094936089482,0.807673181884948,"Europe & Central Asia","High income",38.19,5,38.19,5
"Norway","NOR",2020,-1.27817177234034,75287.2059527598,65.3539790413323,27.4365570585644,26.1340574738378,5.34941943034869,-2.51726060256269,0.588757324043059,"Europe & Central Asia","High income",46.03,-2.6,46.03,-2.6
"Norway","NOR",2023,0.0721204806030329,78775.8494196261,80.3638456401269,21.6527928031412,22.0477897050686,18.4261670595293,-11.0768034229592,1.13818460655469,"Europe & Central Asia","High income",44.13,16.5,44.13,16.5
"Oman","OMN",2017,0.304057565922449,18277.945563615,88.9531480182956,33.3216466062388,24.5282958178672,-1.99936784887475,7.29794329780007,3.28242998732701,"Middle East & North Africa","High income",40.11,-10.46,40.11,-10.46
"Oman","OMN",2020,-3.37972052697999,17743.8858800477,91.8758908014472,31.5744572963491,26.0658781931806,18.2141989879906,-10.7835605977296,-1.50860829621662,"Middle East & North Africa","High income",67.9,-15.67,67.9,-15.67
"Oman","OMN",2023,1.18713489558853,17814.0223918279,105.916707804376,24.3495943944652,19.0557237903671,NA,-4.73311882118645,6.52704988451128,"Middle East & North Africa","High income",37.49,6.87,37.49,6.87
"Pakistan","PAK",2017,4.43262590683975,1495.26187528032,25.472035002344,14.6228910849517,10.7537396161104,4.01832568832305,4.02974599325579,1.41409990353131,"South Asia","Lower middle income",62.14,-5.17,62.14,-5.17
"Pakistan","PAK",2020,-1.27408744338709,1526.00597486307,26.7162807328814,13.1055399943358,11.7888005549132,0.739692510915373,9.9444982105729,1.80375141301202,"South Asia","Lower middle income",80.81,-7.03,80.81,-7.03
"Pakistan","PAK",2023,-0.0398389716673506,1616.39670074066,28.6025773980658,12.3139825358492,10.3075643795423,NA,25.9899711408111,1.54880458608849,"South Asia","Lower middle income",78.23,-7.7,78.23,-7.7
"Palau","PLW",2017,-3.26001845520757,15076.816457849,127.92324929972,33.3330182072829,31.6743347338936,NA,-1.03884913164372,0.0842483691607325,"East Asia & Pacific","High income",26.91,4.76,26.91,4.76
"Palau","PLW",2020,-5.99943392532354,14232.2419350844,107.241569970825,42.7049146147276,40.6324471757298,NA,-2.27746864749855,-0.0337173366498603,"East Asia & Pacific","High income",52.08,-13.02,52.08,-13.02
"Palau","PLW",2023,1.87703198392599,12379.7884074482,NA,NA,NA,NA,8.24170916269065,-0.180352864081089,"East Asia & Pacific","High income",76.77,1.02,76.77,1.02
"Panama","PAN",2017,5.7440594635578,15045.5456426827,84.0475372402933,39.3362734959631,10.9010526117332,4.88371900751659,1.7946937582834,1.71320068899723,"Latin America & Caribbean","High income",33.56,-1.92,33.56,-1.92
"Panama","PAN",2020,-17.8212299695008,12647.082664124,68.700423510603,23.6652206907006,14.7376302528259,7.54031997545068,-0.494685753745316,1.37340966978709,"Latin America & Caribbean","High income",61.52,-10.2,61.52,-10.2
"Panama","PAN",2023,7.39930155626219,16872.8834654731,89.5330683837851,32.2790185775176,12.1878162458929,NA,1.70673831397947,1.30902688797168,"Latin America & Caribbean","High income",51.23,-3.9,51.23,-3.9
"Papua New Guinea","PNG",2017,3.53461081750459,2584.8883636271,NA,NA,NA,0.639555495103492,7.69953503846061,2.3925157995011,"East Asia & Pacific","Lower middle income",32.48,-2.48,32.48,-2.48
"Papua New Guinea","PNG",2020,-3.16743204434815,2438.61137922293,NA,NA,NA,5.96877717444928,1.63449669302058,2.12866309675902,"East Asia & Pacific","Lower middle income",48.68,-8.85,48.68,-8.85
"Paraguay","PRY",2017,4.81007885554041,6243.13363139058,71.0801344038377,19.1922400182425,11.1076787786728,14.5093886111856,2.15920929174615,1.42257756735462,"Latin America & Caribbean","Upper middle income",19.85,-0.44,19.85,-0.44
"Paraguay","PRY",2020,-0.819785390971916,6109.19608100615,62.7602174748561,19.882431642243,12.6444728382528,11.0890000886963,2.20392146778615,1.35198907049682,"Latin America & Caribbean","Upper middle income",36.9,-5.72,36.9,-5.72
"Paraguay","PRY",2023,4.99922791130152,6449.23028812992,82.4052107741817,20.6420379522628,12.1267410499962,NA,2.17499450130833,1.23021616038983,"Latin America & Caribbean","Upper middle income",41.06,-3.81,41.06,-3.81
"Peru","PER",2017,2.51883544233135,6457.41940254721,47.5135503619971,20.607596923788,13.2122751962604,12.7122035703849,3.61565826105974,1.47336535107465,"Latin America & Caribbean","Upper middle income",24.8,-2.79,24.8,-2.79
"Peru","PER",2020,-10.9333065010382,5831.83024758521,44.245967197744,19.9414702059197,15.8181030380089,8.88858060369722,3.71917119669504,1.19250495254373,"Latin America & Caribbean","Upper middle income",34.29,-8.16,34.29,-8.16
"Peru","PER",2023,-0.403242151494268,6568.0002779793,50.7851842068664,21.1939202378916,13.5642010031547,NA,6.3353956438818,1.09975320783678,"Latin America & Caribbean","Upper middle income",32.43,-2.78,32.43,-2.78
"Philippines","PHL",2017,6.9309883258402,3247.4503878362,68.1683697426727,25.6429281897957,11.3233663056554,3.2319992694047,2.32025994608939,1.28830186666283,"East Asia & Pacific","Lower middle income",38.13,-0.75,38.13,-0.75
"Philippines","PHL",2020,-9.51829474045297,3198.66690008413,58.1695603022281,21.3022620640381,15.2614545873485,NA,1.65049018681367,1.1455140860985,"East Asia & Pacific","Lower middle income",51.64,-5.55,51.64,-5.55
"Philippines","PHL",2023,5.51894967862863,3744.69763802928,67.4199693173966,23.6345055805271,14.2212747884667,NA,4.60143307078241,0.810000998681961,"East Asia & Pacific","Lower middle income",56.48,-4.38,56.48,-4.38
"Poland","POL",2017,5.15245773325907,13695.6452848724,100.56589524628,17.4740439375091,17.5668407420539,NA,1.77020284945432,0.0124800985844923,"Europe & Central Asia","High income",50.4,-1.5,50.4,-1.5
"Poland","POL",2020,-2.03556882399977,15090.2228440113,99.2590912303436,18.3974922436708,18.8371621590167,NA,4.23859434856777,-1.19164026205913,"Europe & Central Asia","High income",56.6,-6.9,56.6,-6.9
"Poland","POL",2023,0.249610834017872,17410.3830137066,110.024935041815,17.9012869831235,18.9482308008084,NA,9.86569270234997,-0.365658526875775,"Europe & Central Asia","High income",49.5,-5.2,49.5,-5.2
"Portugal","PRT",2017,3.31472056420827,20364.1963666527,84.8077923069539,17.085659362742,17.2232442375481,NA,1.53220042451687,-0.243889410358812,"Europe & Central Asia","High income",126,-3,126,-3
"Portugal","PRT",2020,-8.20463201239903,19778.7138519007,76.5086407209215,19.4962993707914,18.9224290644649,NA,2.10314336719686,0.10511412524675,"Europe & Central Asia","High income",134.1,-5.8,134.1,-5.8
"Portugal","PRT",2023,2.61312854351023,22311.3052246654,93.8637906963574,20.0735702589053,16.842900557802,NA,7.0271539680901,1.36912985956796,"Europe & Central Asia","High income",96.9,1.3,96.9,1.3
"Romania","ROU",2017,8.19547826641261,10106.2269557253,87.1560645667801,22.8776875524148,15.6975535819589,0.872621781091427,4.65130664700149,-0.578007015146885,"Europe & Central Asia","High income",35.3,-2.5,35.3,-2.5
"Romania","ROU",2020,-3.67438440910189,10916.3126056493,77.923643460062,23.3304918507289,18.9067914550591,2.28207952364279,4.11051645013276,-0.550759892541776,"Europe & Central Asia","High income",46.9,-9.3,46.9,-9.3
"Romania","ROU",2023,2.40427177912809,12399.0008278388,83.0900673956751,26.9786058929771,17.1387500825775,-3.05841844421633,12.7699377919606,0.057609980983218,"Europe & Central Asia","High income",49.3,-6.7,49.3,-6.7
"Rwanda","RWA",2017,3.91817093628465,771.069238049151,53.6752674177253,22.7136711423585,15.0074832365581,8.32839190429757,8.16262594714252,2.34556709244995,"Sub-Saharan Africa","Low income",45.63,-2.52,45.63,-2.52
"Rwanda","RWA",2020,-3.37368746369782,826.391308275017,55.1879515519855,25.3305724303759,16.383453875618,9.02726772141586,6.71183680148918,2.24244883430144,"Sub-Saharan Africa","Low income",68.71,-9.54,68.71,-9.54
"Rwanda","RWA",2023,8.24990302014558,1004.33216719782,64.9069041420041,26.6636127849857,16.2989613675996,3.67012650683346,11.9488360924784,2.1984982050137,"Sub-Saharan Africa","Low income",63.42,-5.04,63.42,-5.04
"Samoa","WSM",2017,1.40628239971301,4393.37316255965,74.0110807608335,31.1668539014097,12.1192930081473,8.43105450213254,0.304905422515247,0.937123219994916,"East Asia & Pacific","Lower middle income",46.68,-1.98,46.68,-1.98
"Samoa","WSM",2020,-3.10844401053139,4283.07280337978,77.4835999958193,32.5787194868204,14.6431224712105,7.39095435959569,1.22360923994052,1.0262726301153,"East Asia & Pacific","Lower middle income",43.19,5.41,43.19,5.41
"Samoa","WSM",2023,9.20864923964689,4026.10094270386,90.6574805627022,34.5198609186843,18.1532993947358,0.213359837131136,8.08917302447858,0.649190563116911,"East Asia & Pacific","Lower middle income",35.43,3.01,35.43,3.01
"San Marino","SMR",2017,0.258265466328055,43057.7784775102,313.85032377067,20.3554772829686,19.867108852768,2.28338660576273,1.74335584048487,2.16366806498297,"Europe & Central Asia","High income",56.59,-3.49,56.59,-3.49
"San Marino","SMR",2020,-6.64791081780602,40506.8521137898,304.903167579063,18.9617274954335,21.6198092800334,3.37769277156249,0.344576815256119,0.308211037123611,"Europe & Central Asia","High income",69.79,-37.59,69.79,-37.59
"Sao Tome and Principe","STP",2017,4.11297966281954,1375.59403284199,NA,NA,NA,14.9235627384136,4.08077375939095,1.59795344333085,"Sub-Saharan Africa","Lower middle income",92.3,-3.11,92.3,-3.11
"Sao Tome and Principe","STP",2020,2.62485949543812,1430.84119299096,NA,NA,NA,8.74845909931117,9.26827734771341,1.87691054092554,"Sub-Saharan Africa","Lower middle income",90.96,2.94,90.96,2.94
"Sao Tome and Principe","STP",2023,0.372252775001456,1380.60169416257,NA,NA,NA,-3.18387310793616,21.6884761062027,1.99754660166419,"Sub-Saharan Africa","Lower middle income",73.23,-2.13,73.23,-2.13
"Saudi Arabia","SAU",2017,1.18207993308526,23035.1199977707,59.5319791578229,24.1906100840796,23.3805006784788,NA,6.28579241881965,0.0747825622238132,"Middle East & North Africa","High income",15.95,-8.57,15.95,-8.57
